time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.819367,-0.63276707428,0.637752511835,3.0530052596,-0.0506213659424,-0.762388450708,-0.90044672146,2.66759258708,100.0,1.35143707258,0.277267027094,-0.418776754614,1.2283351145,-3.04495186047,0.989417607056,2.70249064997,2.8846154213
0.819516,-0.63276707428,0.637752511835,3.0530052596,-0.0506213659424,-0.762388450708,-0.90044672146,2.66759258708,100.0,1.35143707258,0.277267027094,-0.418776754614,1.2283351145,-3.04495186047,0.989417607056,2.70249064997,2.8846154213
0.829821,-0.632000083887,0.638519502228,3.05453924039,-0.0510048611389,-0.762771945905,-0.899679731067,2.66682559669,100.0,1.35067008219,0.27765052229,-0.418776754614,1.2283351145,-3.04533535567,0.989034111859,2.70210715477,2.8846154213
0.839840,-0.632383579083,0.638136007031,3.05530623078,-0.0510048611389,-0.763155441101,-0.900063226263,2.6664421015,100.0,1.35143707258,0.27765052229,-0.418776754614,1.2283351145,-3.04533535567,0.989034111859,2.70249064997,2.8846154213
0.849766,-0.632000083887,0.638136007031,3.05530623078,-0.0506213659424,-0.762771945905,-0.900063226263,2.6664421015,100.0,1.35182056778,0.277267027094,-0.418776754614,1.2283351145,-3.04495186047,0.989417607056,2.70210715477,2.8846154213
0.859803,-0.63161658869,0.638136007031,3.05453924039,-0.0506213659424,-0.762771945905,-0.90044672146,2.6664421015,100.0,1.35143707258,0.277267027094,-0.419543745007,1.2283351145,-3.04495186047,0.989417607056,2.70325764036,2.8846154213
0.869789,-0.63276707428,0.638902997424,3.05453924039,-0.0502378707458,-0.762771945905,-0.900063226263,2.66759258708,100.0,1.35105357739,0.277267027094,-0.419160249811,1.22871860969,-3.04495186047,0.989034111859,2.70210715477,2.8846154213
0.879772,-0.633150569476,0.638136007031,3.0533887548,-0.0513883563354,-0.762771945905,-0.899679731067,2.6660586063,100.0,1.35182056778,0.277267027094,-0.418009764221,1.2283351145,-3.04456836528,0.989417607056,2.70287414517,2.8846154213
0.889803,-0.632000083887,0.638136007031,3.05415574519,-0.0506213659424,-0.762388450708,-0.900063226263,2.66720909189,100.0,1.35182056778,0.276883531897,-0.418776754614,1.22871860969,-3.04533535567,0.989417607056,2.70210715477,2.8846154213
0.899848,-0.63276707428,0.638136007031,3.05453924039,-0.0513883563354,-0.762004955511,-0.899679731067,2.66720909189,100.0,1.35143707258,0.277267027094,-0.418393259418,1.2283351145,-3.04495186047,0.989417607056,2.70249064997,2.8846154213
0.909904,-0.63276707428,0.638136007031,3.05453924039,-0.0510048611389,-0.763538936298,-0.900063226263,2.66720909189,100.0,1.35105357739,0.277267027094,-0.418776754614,1.2283351145,-3.04571885087,0.989417607056,2.70210715477,2.8846154213
0.919755,-0.63276707428,0.638136007031,3.05492273558,-0.0513883563354,-0.763538936298,-0.899679731067,2.6664421015,100.0,1.35105357739,0.277267027094,-0.419543745007,1.2279516193,-3.04533535567,0.989417607056,2.70249064997,2.8846154213
0.929863,-0.633917559869,0.638136007031,3.05453924039,-0.0506213659424,-0.762771945905,-0.90044672146,2.6656751111,100.0,1.35105357739,0.276883531897,-0.418009764221,1.22871860969,-3.04533535567,0.989417607056,2.70287414517,2.8846154213
0.940000,-0.632383579083,0.637752511835,3.05415574519,-0.0513883563354,-0.762771945905,-0.900063226263,2.6656751111,100.0,1.35143707258,0.277267027094,-0.419160249811,1.2283351145,-3.04533535567,0.989417607056,2.70287414517,2.8846154213
0.950077,-0.632000083887,0.638136007031,3.05492273558,-0.0506213659424,-0.762771945905,-0.900830216656,2.6660586063,100.0,1.35143707258,0.276883531897,-0.418776754614,1.22871860969,-3.04495186047,0.989417607056,2.70287414517,2.8846154213
0.959933,-0.632383579083,0.638136007031,3.05377224999,-0.0506213659424,-0.762388450708,-0.90044672146,2.66682559669,100.0,1.35105357739,0.277267027094,-0.418776754614,1.2279516193,-3.04571885087,0.989801102252,2.70249064997,2.8846154213
0.971021,-0.63276707428,0.637752511835,3.05415574519,-0.0506213659424,-0.762388450708,-0.900063226263,2.66682559669,100.0,1.35220406298,0.276883531897,-0.419160249811,1.22871860969,-3.04571885087,0.989417607056,2.70210715477,2.8846154213
0.980164,-0.632383579083,0.637752511835,3.05492273558,-0.0506213659424,-0.763155441101,-0.900063226263,2.66720909189,100.0,1.35105357739,0.277267027094,-0.419543745007,1.2283351145,-3.04495186047,0.989034111859,2.70210715477,2.8846154213
0.989886,-0.632000083887,0.638136007031,3.05377224999,-0.0510048611389,-0.762771945905,-0.900063226263,2.6660586063,100.0,1.35182056778,0.277267027094,-0.418393259418,1.22871860969,-3.04495186047,0.989417607056,2.70287414517,2.8846154213
1.000213,-0.63276707428,0.638519502228,3.05453924039,-0.0506213659424,-0.763155441101,-0.900063226263,2.6656751111,100.0,1.35105357739,0.276883531897,-0.418776754614,1.22871860969,-3.04533535567,0.988650616663,2.70287414517,2.8846154213
1.010146,-0.63276707428,0.637752511835,3.05453924039,-0.051771851532,-0.762388450708,-0.899679731067,2.6660586063,100.0,1.35143707258,0.276883531897,-0.419543745007,1.2283351145,-3.04495186047,0.988650616663,2.70287414517,2.8846154213
1.020591,-0.63161658869,0.638519502228,3.05530623078,-0.0506213659424,-0.763538936298,-0.900063226263,2.66720909189,100.0,1.35143707258,0.27765052229,-0.419160249811,1.2283351145,-3.04495186047,0.989801102252,2.70249064997,2.8846154213
1.029958,-0.632383579083,0.637752511835,3.05415574519,-0.0506213659424,-0.763538936298,-0.900063226263,2.6660586063,100.0,1.35182056778,0.277267027094,-0.418776754614,1.2279516193,-3.04533535567,0.989034111859,2.70210715477,2.8846154213
1.039663,-0.633150569476,0.638136007031,3.05453924039,-0.0510048611389,-0.762388450708,-0.90044672146,2.66720909189,100.0,1.35105357739,0.277267027094,-0.419160249811,1.2283351145,-3.04533535567,0.989417607056,2.70249064997,2.8846154213
1.049859,-0.633534064673,0.638136007031,3.05377224999,-0.0510048611389,-0.762388450708,-0.900063226263,2.6660586063,100.0,1.35182056778,0.277267027094,-0.418776754614,1.2283351145,-3.04495186047,0.989034111859,2.70287414517,2.8846154213
1.059824,-0.63161658869,0.638136007031,3.05530623078,-0.0513883563354,-0.762771945905,-0.899679731067,2.6660586063,100.0,1.35143707258,0.277267027094,-0.419160249811,1.2279516193,-3.04495186047,0.989801102252,2.70249064997,2.8846154213
1.069998,-0.63276707428,0.638136007031,3.05492273558,-0.0510048611389,-0.762388450708,-0.900830216656,2.6660586063,100.0,1.35143707258,0.276116541504,-0.418393259418,1.2283351145,-3.04571885087,0.989034111859,2.70249064997,2.8846154213
1.079898,-0.632000083887,0.637752511835,3.05530623078,-0.0502378707458,-0.762388450708,-0.900063226263,2.66682559669,100.0,1.35143707258,0.27765052229,-0.418776754614,1.2279516193,-3.04495186047,0.990184597449,2.70210715477,2.8846154213
1.089981,-0.632383579083,0.638136007031,3.05415574519,-0.0506213659424,-0.762771945905,-0.900063226263,2.6664421015,100.0,1.35105357739,0.27765052229,-0.419160249811,1.2283351145,-3.04456836528,0.989801102252,2.70210715477,2.8846154213
1.099952,-0.632383579083,0.638519502228,3.05415574519,-0.0513883563354,-0.762771945905,-0.900063226263,2.66682559669,100.0,1.35143707258,0.277267027094,-0.419160249811,1.22871860969,-3.04495186047,0.989417607056,2.70287414517,2.8846154213
1.109843,-0.633150569476,0.638136007031,3.05415574519,-0.0510048611389,-0.763155441101,-0.90044672146,2.6660586063,100.0,1.35220406298,0.277267027094,-0.419543745007,1.2283351145,-3.04456836528,0.989034111859,2.70287414517,2.8846154213
1.120055,-0.63161658869,0.638136007031,3.05415574519,-0.0506213659424,-0.763155441101,-0.900063226263,2.6664421015,100.0,1.35143707258,0.276883531897,-0.419160249811,1.2283351145,-3.04456836528,0.989417607056,2.70249064997,2.8846154213
1.129831,-0.63276707428,0.638136007031,3.05415574519,-0.0510048611389,-0.762771945905,-0.900830216656,2.66682559669,100.0,1.35143707258,0.277267027094,-0.419160249811,1.22910210489,-3.04533535567,0.989417607056,2.70249064997,2.8846154213
1.140014,-0.633534064673,0.638136007031,3.05492273558,-0.0510048611389,-0.763155441101,-0.90044672146,2.6664421015,100.0,1.35143707258,0.276883531897,-0.418393259418,1.2283351145,-3.04495186047,0.989417607056,2.70210715477,2.8846154213
1.149906,-0.633150569476,0.638519502228,3.05377224999,-0.0510048611389,-0.762388450708,-0.900063226263,2.6660586063,100.0,1.35220406298,0.276883531897,-0.419543745007,1.22910210489,-3.04533535567,0.989034111859,2.70172365958,2.8846154213
1.159826,-0.632000083887,0.637752511835,3.05492273558,-0.0502378707458,-0.763155441101,-0.900063226263,2.6664421015,100.0,1.35182056778,0.27765052229,-0.418776754614,1.22910210489,-3.04533535567,0.989417607056,2.70249064997,2.8846154213
1.169918,-0.63276707428,0.638136007031,3.05530623078,-0.0513883563354,-0.762388450708,-0.90044672146,2.6660586063,100.0,1.35143707258,0.277267027094,-0.419160249811,1.2283351145,-3.04533535567,0.988650616663,2.70249064997,2.8846154213
1.179807,-0.633534064673,0.637752511835,3.05492273558,-0.0510048611389,-0.763155441101,-0.899679731067,2.66759258708,100.0,1.35143707258,0.277267027094,-0.418393259418,1.22871860969,-3.04495186047,0.989417607056,2.70325764036,2.8846154213
1.189812,-0.633150569476,0.638136007031,3.05415574519,-0.0513883563354,-0.763155441101,-0.899679731067,2.6664421015,100.0,1.35143707258,0.277267027094,-0.419160249811,1.2283351145,-3.04533535567,0.989801102252,2.70249064997,2.8846154213
1.199898,-0.63276707428,0.638136007031,3.05453924039,-0.0502378707458,-0.762388450708,-0.90044672146,2.66720909189,100.0,1.35105357739,0.277267027094,-0.419160249811,1.2283351145,-3.04533535567,0.989417607056,2.70172365958,2.8846154213
1.209838,-0.632000083887,0.637752511835,3.05415574519,-0.0513883563354,-0.763155441101,-0.90044672146,2.6660586063,100.0,1.35143707258,0.27765052229,-0.418776754614,1.2283351145,-3.04456836528,0.989034111859,2.70287414517,2.8846154213
1.219985,-0.632000083887,0.638136007031,3.0530052596,-0.0510048611389,-0.762771945905,-0.90044672146,2.6660586063,100.0,1.35105357739,0.276883531897,-0.418776754614,1.2279516193,-3.04533535567,0.989417607056,2.70287414517,2.8846154213
1.229840,-0.632000083887,0.638136007031,3.05492273558,-0.0506213659424,-0.762388450708,-0.900063226263,2.6656751111,100.0,1.35143707258,0.277267027094,-0.419160249811,1.2283351145,-3.04610234606,0.989417607056,2.70325764036,2.8846154213
1.240015,-0.632383579083,0.638136007031,3.05415574519,-0.0510048611389,-0.762388450708,-0.900063226263,2.6660586063,100.0,1.35067008219,0.277267027094,-0.418776754614,1.2283351145,-3.04533535567,0.989417607056,2.70210715477,2.8846154213
1.249752,-0.632383579083,0.638136007031,3.05453924039,-0.0506213659424,-0.761621460315,-0.90044672146,2.6664421015,100.0,1.35143707258,0.276883531897,-0.419160249811,1.2283351145,-3.04456836528,0.989801102252,2.70325764036,2.8846154213
1.259751,-0.633534064673,0.638136007031,3.05453924039,-0.0506213659424,-0.762388450708,-0.900063226263,2.6664421015,100.0,1.35143707258,0.27765052229,-0.418776754614,1.22871860969,-3.04495186047,0.990184597449,2.70325764036,2.8846154213
1.269761,-0.63276707428,0.637752511835,3.05492273558,-0.0506213659424,-0.762771945905,-0.90044672146,2.66720909189,100.0,1.35182056778,0.278417512683,-0.418776754614,1.2283351145,-3.04495186047,0.988650616663,2.70249064997,2.8846154213
1.279746,-0.633150569476,0.638519502228,3.05492273558,-0.0510048611389,-0.763155441101,-0.899679731067,2.6664421015,100.0,1.35182056778,0.27765052229,-0.418776754614,1.2279516193,-3.04533535567,0.989034111859,2.70210715477,2.8846154213
1.289926,-0.633150569476,0.638519502228,3.05453924039,-0.0506213659424,-0.762771945905,-0.90044672146,2.66682559669,100.0,1.35182056778,0.277267027094,-0.418776754614,1.2283351145,-3.04533535567,0.989801102252,2.70287414517,2.8846154213
1.299739,-0.632000083887,0.638519502228,3.05492273558,-0.0510048611389,-0.762388450708,-0.899679731067,2.6660586063,100.0,1.35143707258,0.276883531897,-0.419543745007,1.2279516193,-3.04571885087,0.990184597449,2.70210715477,2.8846154213
1.310058,-0.632000083887,0.637752511835,3.05453924039,-0.0506213659424,-0.763538936298,-0.899679731067,2.6660586063,100.0,1.35143707258,0.277267027094,-0.418009764221,1.22871860969,-3.04495186047,0.989417607056,2.70287414517,2.8846154213
1.319903,-0.63276707428,0.638136007031,3.05453924039,-0.0510048611389,-0.763155441101,-0.900063226263,2.6660586063,100.0,1.35143707258,0.276883531897,-0.419160249811,1.22871860969,-3.04533535567,0.989034111859,2.70287414517,2.8846154213
1.329798,-0.632000083887,0.638136007031,3.05453924039,-0.0513883563354,-0.763155441101,-0.900063226263,2.6664421015,100.0,1.35143707258,0.27765052229,-0.418776754614,1.22910210489,-3.04495186047,0.989034111859,2.70249064997,2.8846154213
